gene_id	trans_id	gene_name	transcript_name	gene_type	transcript_type
ENSG00000078369.19	ENST00000703710.1	GNB1	GNB1-229	protein_coding	protein_coding
ENSG00000078369.19	ENST00000703711.1	GNB1	GNB1-230	protein_coding	protein_coding
ENSG00000231050.3	ENST00000702668.1	GNB1-DT	GNB1-DT-205	lncRNA	lncRNA
ENSG00000169885.10	ENST00000307786.8	CALML6	CALML6-201	protein_coding	protein_coding
ENSG00000178821.13	ENST00000378602.3	TMEM52	TMEM52-203	protein_coding	protein_coding
ENSG00000178821.13	ENST00000310991.8	TMEM52	TMEM52-201	protein_coding	protein_coding
ENSG00000178821.13	ENST00000470931.2	TMEM52	TMEM52-205	protein_coding	nonsense_mediated_decay
ENSG00000142609.20	ENST00000493964.5	CFAP74	CFAP74-209	protein_coding	protein_coding
ENSG00000142609.20	ENST00000682832.2	CFAP74	CFAP74-210	protein_coding	protein_coding
ENSG00000233542.2	ENST00000443930.1	ENSG00000233542	ENST00000443930	lncRNA	lncRNA
ENSG00000233542.2	ENST00000659674.1	ENSG00000233542	ENST00000659674	lncRNA	lncRNA
ENSG00000187730.9	ENST00000378585.7	GABRD	GABRD-201	protein_coding	protein_coding
ENSG00000187730.9	ENST00000639045.1	GABRD	GABRD-207	protein_coding	nonsense_mediated_decay
ENSG00000187730.9	ENST00000640067.1	GABRD	GABRD-213	protein_coding	protein_coding
ENSG00000187730.9	ENST00000638771.1	GABRD	GABRD-205	protein_coding	protein_coding
ENSG00000187730.9	ENST00000640949.1	GABRD	GABRD-218	protein_coding	protein_coding
ENSG00000226969.1	ENST00000449154.1	PRKCZ-DT	PRKCZ-DT-202	lncRNA	lncRNA
ENSG00000067606.17	ENST00000378567.8	PRKCZ	PRKCZ-201	protein_coding	protein_coding
ENSG00000067606.17	ENST00000400921.6	PRKCZ	PRKCZ-202	protein_coding	protein_coding
ENSG00000067606.17	ENST00000481140.5	PRKCZ	PRKCZ-217	protein_coding	nonsense_mediated_decay
ENSG00000067606.17	ENST00000478770.6	PRKCZ	PRKCZ-214	protein_coding	nonsense_mediated_decay
ENSG00000271806.1	ENST00000606533.1	ENSG00000271806	ENST00000606533	lncRNA	lncRNA
ENSG00000182873.5	ENST00000333854.2	PRKCZ-AS1	PRKCZ-AS1-201	lncRNA	lncRNA
ENSG00000182873.5	ENST00000444529.1	PRKCZ-AS1	PRKCZ-AS1-202	lncRNA	lncRNA
ENSG00000162585.17	ENST00000400919.7	FAAP20	FAAP20-204	protein_coding	protein_coding
ENSG00000162585.17	ENST00000428120.5	FAAP20	FAAP20-209	protein_coding	nonsense_mediated_decay
ENSG00000162585.17	ENST00000414253.5	FAAP20	FAAP20-206	protein_coding	nonsense_mediated_decay
ENSG00000162585.17	ENST00000378546.9	FAAP20	FAAP20-202	protein_coding	protein_coding
ENSG00000162585.17	ENST00000440825.6	FAAP20	FAAP20-210	protein_coding	nonsense_mediated_decay
ENSG00000234396.3	ENST00000442483.2	ENSG00000234396	ENST00000442483	lncRNA	lncRNA
ENSG00000157933.11	ENST00000378536.5	SKI	SKI-201	protein_coding	protein_coding
ENSG00000287356.1	ENST00000659232.1	ENSG00000287356	ENST00000659232	lncRNA	lncRNA
ENSG00000287356.1	ENST00000661319.1	ENSG00000287356	ENST00000661319	lncRNA	lncRNA
ENSG00000116151.14	ENST00000378531.8	MORN1	MORN1-203	protein_coding	protein_coding
ENSG00000116151.14	ENST00000378529.7	MORN1	MORN1-202	protein_coding	protein_coding
ENSG00000116151.14	ENST00000378525.2	MORN1	MORN1-201	protein_coding	nonsense_mediated_decay
ENSG00000272161.1	ENST00000607720.1	ENSG00000272161	ENST00000607720	lncRNA	lncRNA
ENSG00000292993.1	ENST00000602865.1	ENSG00000292993	ENST00000602865	lncRNA	lncRNA
ENSG00000272420.1	ENST00000607858.1	ENSG00000272420	ENST00000607858	lncRNA	lncRNA
ENSG00000157916.20	ENST00000378513.7	RER1	RER1-203	protein_coding	protein_coding
ENSG00000157916.20	ENST00000378518.5	RER1	RER1-204	protein_coding	protein_coding
ENSG00000157916.20	ENST00000605895.6	RER1	RER1-209	protein_coding	protein_coding
ENSG00000157916.20	ENST00000378512.5	RER1	RER1-202	protein_coding	protein_coding
ENSG00000157916.20	ENST00000488353.2	RER1	RER1-207	protein_coding	protein_coding
ENSG00000157911.11	ENST00000288774.8	PEX10	PEX10-201	protein_coding	protein_coding
ENSG00000157911.11	ENST00000447513.7	PEX10	PEX10-202	protein_coding	protein_coding
ENSG00000157911.11	ENST00000650293.1	PEX10	PEX10-209	protein_coding	nonsense_mediated_decay
ENSG00000157911.11	ENST00000507596.5	PEX10	PEX10-204	protein_coding	protein_coding
ENSG00000157911.11	ENST00000510434.1	PEX10	PEX10-206	protein_coding	nonsense_mediated_decay
ENSG00000157911.11	ENST00000502666.1	PEX10	PEX10-203	protein_coding	nonsense_mediated_decay
ENSG00000157911.11	ENST00000514502.1	PEX10	PEX10-207	protein_coding	nonsense_mediated_decay
ENSG00000149527.18	ENST00000449969.5	PLCH2	PLCH2-205	protein_coding	protein_coding
ENSG00000149527.18	ENST00000378486.8	PLCH2	PLCH2-203	protein_coding	protein_coding
ENSG00000149527.18	ENST00000419816.6	PLCH2	PLCH2-204	protein_coding	protein_coding
ENSG00000224387.1	ENST00000424657.1	ENSG00000224387	ENST00000424657	lncRNA	lncRNA
ENSG00000229393.1	ENST00000442305.1	ENSG00000229393	ENST00000442305	lncRNA	lncRNA
ENSG00000157881.16	ENST00000378466.9	PANK4	PANK4-201	protein_coding	protein_coding
ENSG00000157881.16	ENST00000435556.8	PANK4	PANK4-202	protein_coding	protein_coding
ENSG00000157881.16	ENST00000505228.5	PANK4	PANK4-210	protein_coding	nonsense_mediated_decay
ENSG00000157881.16	ENST00000502512.1	PANK4	PANK4-208	protein_coding	nonsense_mediated_decay
ENSG00000157881.16	ENST00000468002.2	PANK4	PANK4-203	protein_coding	nonsense_mediated_decay
ENSG00000157881.16	ENST00000486396.1	PANK4	PANK4-205	protein_coding	nonsense_mediated_decay
ENSG00000157881.16	ENST00000502770.2	PANK4	PANK4-209	protein_coding	nonsense_mediated_decay
ENSG00000197921.6	ENST00000378453.4	HES5	HES5-201	protein_coding	protein_coding
ENSG00000272449.3	ENST00000644246.1	ENSG00000272449	ENST00000644246	lncRNA	lncRNA
ENSG00000238164.6	ENST00000449660.5	TNFRSF14-AS1	TNFRSF14-AS1-205	lncRNA	lncRNA
ENSG00000238164.6	ENST00000416860.3	TNFRSF14-AS1	TNFRSF14-AS1-201	lncRNA	lncRNA
ENSG00000238164.6	ENST00000432521.2	TNFRSF14-AS1	TNFRSF14-AS1-202	lncRNA	lncRNA
ENSG00000238164.6	ENST00000452793.1	TNFRSF14-AS1	TNFRSF14-AS1-206	lncRNA	lncRNA
ENSG00000157873.18	ENST00000409119.5	TNFRSF14	TNFRSF14-202	protein_coding	protein_coding
ENSG00000157873.18	ENST00000355716.5	TNFRSF14	TNFRSF14-201	protein_coding	protein_coding
ENSG00000228037.1	ENST00000424215.1	ENSG00000228037	ENST00000424215	lncRNA	lncRNA
ENSG00000289610.2	ENST00000686752.2	ENSG00000289610	ENST00000686752	lncRNA	lncRNA
ENSG00000157870.17	ENST00000444521.6	PRXL2B	PRXL2B-205	protein_coding	protein_coding
ENSG00000157870.17	ENST00000378425.9	PRXL2B	PRXL2B-202	protein_coding	protein_coding
ENSG00000157870.17	ENST00000419916.8	PRXL2B	PRXL2B-204	protein_coding	protein_coding
ENSG00000157870.17	ENST00000378424.9	PRXL2B	PRXL2B-201	protein_coding	protein_coding
ENSG00000157870.17	ENST00000537325.6	PRXL2B	PRXL2B-215	protein_coding	protein_coding
ENSG00000157870.17	ENST00000378427.6	PRXL2B	PRXL2B-203	protein_coding	protein_coding
ENSG00000142606.16	ENST00000378412.8	MMEL1	MMEL1-201	protein_coding	protein_coding
ENSG00000142606.16	ENST00000502556.5	MMEL1	MMEL1-206	protein_coding	protein_coding
ENSG00000142606.16	ENST00000504800.5	MMEL1	MMEL1-207	protein_coding	nonsense_mediated_decay
ENSG00000237058.1	ENST00000427302.1	MMEL1-AS1	MMEL1-AS1-201	lncRNA	lncRNA
ENSG00000215912.13	ENST00000401095.9	TTC34	TTC34-201	protein_coding	protein_coding
ENSG00000215912.13	ENST00000637179.1	TTC34	TTC34-202	protein_coding	protein_coding
ENSG00000285945.1	ENST00000648684.1	ENSG00000285945	ENST00000648684	lncRNA	lncRNA
ENSG00000283259.1	ENST00000638002.1	ENSG00000283259	ENST00000638002	lncRNA	lncRNA
ENSG00000233234.1	ENST00000457440.1	ENSG00000233234	ENST00000457440	lncRNA	lncRNA
ENSG00000287396.1	ENST00000664694.1	ENSG00000287396	ENST00000664694	lncRNA	lncRNA
ENSG00000231630.1	ENST00000429389.1	ENSG00000231630	ENST00000429389	lncRNA	lncRNA
ENSG00000284745.1	ENST00000641229.1	ENSG00000284745	ENST00000641229	lncRNA	lncRNA
ENSG00000169717.7	ENST00000378404.4	ACTRT2	ACTRT2-201	protein_coding	protein_coding
ENSG00000177133.14	ENST00000321399.7	PRDM16-DT	PRDM16-DT-202	lncRNA	lncRNA
ENSG00000177133.14	ENST00000445317.1	PRDM16-DT	PRDM16-DT-205	lncRNA	lncRNA
ENSG00000177133.14	ENST00000667159.1	PRDM16-DT	PRDM16-DT-208	lncRNA	lncRNA
ENSG00000177133.14	ENST00000670730.1	PRDM16-DT	PRDM16-DT-209	lncRNA	lncRNA
ENSG00000142611.17	ENST00000511072.5	PRDM16	PRDM16-206	protein_coding	protein_coding
ENSG00000142611.17	ENST00000378391.6	PRDM16	PRDM16-203	protein_coding	protein_coding
ENSG00000142611.17	ENST00000270722.10	PRDM16	PRDM16-201	protein_coding	protein_coding
ENSG00000142611.17	ENST00000514189.5	PRDM16	PRDM16-208	protein_coding	protein_coding
ENSG00000226286.1	ENST00000440516.1	ENSG00000226286	ENST00000440516	lncRNA	lncRNA
ENSG00000272235.1	ENST00000607061.1	ENSG00000272235	ENST00000607061	lncRNA	lncRNA
ENSG00000287828.1	ENST00000669140.1	ENSG00000287828	ENST00000669140	lncRNA	lncRNA
ENSG00000286518.1	ENST00000665088.1	ENSG00000286518	ENST00000665088	lncRNA	lncRNA
ENSG00000130762.15	ENST00000378378.9	ARHGEF16	ARHGEF16-203	protein_coding	protein_coding
ENSG00000130762.15	ENST00000378373.5	ARHGEF16	ARHGEF16-202	protein_coding	protein_coding
ENSG00000130762.15	ENST00000378371.6	ARHGEF16	ARHGEF16-201	protein_coding	protein_coding
ENSG00000272088.1	ENST00000606489.1	ENSG00000272088	ENST00000606489	lncRNA	lncRNA
ENSG00000162591.17	ENST00000356575.9	MEGF6	MEGF6-202	protein_coding	protein_coding
ENSG00000162591.17	ENST00000697102.1	MEGF6	MEGF6-208	protein_coding	protein_coding
ENSG00000162591.17	ENST00000294599.8	MEGF6	MEGF6-201	protein_coding	protein_coding
ENSG00000162591.17	ENST00000485002.6	MEGF6	MEGF6-205	protein_coding	nonsense_mediated_decay
ENSG00000238260.3	ENST00000688510.1	ENSG00000238260	ENST00000688510	lncRNA	lncRNA
ENSG00000238260.3	ENST00000435049.2	ENSG00000238260	ENST00000435049	lncRNA	lncRNA
ENSG00000158109.15	ENST00000378344.7	TPRG1L	TPRG1L-202	protein_coding	protein_coding
ENSG00000158109.15	ENST00000344579.5	TPRG1L	TPRG1L-201	protein_coding	protein_coding
ENSG00000116213.16	ENST00000378322.7	WRAP73	WRAP73-202	protein_coding	protein_coding
ENSG00000116213.16	ENST00000270708.12	WRAP73	WRAP73-201	protein_coding	protein_coding
ENSG00000078900.16	ENST00000378295.9	TP73	TP73-206	protein_coding	protein_coding
ENSG00000078900.16	ENST00000604074.5	TP73	TP73-209	protein_coding	protein_coding
ENSG00000078900.16	ENST00000603362.6	TP73	TP73-207	protein_coding	protein_coding
ENSG00000078900.16	ENST00000604479.6	TP73	TP73-211	protein_coding	protein_coding
ENSG00000078900.16	ENST00000354437.8	TP73	TP73-201	protein_coding	protein_coding
ENSG00000078900.16	ENST00000713570.1	TP73	TP73-213	protein_coding	protein_coding
ENSG00000078900.16	ENST00000713572.1	TP73	TP73-215	protein_coding	protein_coding
ENSG00000078900.16	ENST00000378280.5	TP73	TP73-202	protein_coding	protein_coding
ENSG00000078900.16	ENST00000378285.5	TP73	TP73-203	protein_coding	protein_coding
ENSG00000078900.16	ENST00000378288.8	TP73	TP73-204	protein_coding	protein_coding
ENSG00000078900.16	ENST00000378290.4	TP73	TP73-205	protein_coding	protein_coding
ENSG00000227589.1	ENST00000443034.1	TP73-AS3	TP73-AS3-201	lncRNA	lncRNA
ENSG00000235131.1	ENST00000416554.1	TP73-AS2	TP73-AS2-201	lncRNA	lncRNA
ENSG00000293478.1	ENST00000648526.1	GFOD3P	GFOD3P-217	lncRNA	lncRNA
ENSG00000293478.1	ENST00000418088.6	GFOD3P	GFOD3P-202	lncRNA	lncRNA
ENSG00000293478.1	ENST00000647817.1	GFOD3P	GFOD3P-212	lncRNA	lncRNA
ENSG00000293478.1	ENST00000649123.1	GFOD3P	GFOD3P-222	lncRNA	lncRNA
ENSG00000293478.1	ENST00000648553.1	GFOD3P	GFOD3P-218	lncRNA	lncRNA
ENSG00000293478.1	ENST00000649348.1	GFOD3P	GFOD3P-224	lncRNA	lncRNA
ENSG00000162592.10	ENST00000462521.2	CCDC27	CCDC27-202	protein_coding	nonsense_mediated_decay
ENSG00000162592.10	ENST00000294600.7	CCDC27	CCDC27-201	protein_coding	protein_coding
ENSG00000235169.11	ENST00000642557.4	SMIM1	SMIM1-204	protein_coding	protein_coding
ENSG00000235169.11	ENST00000561886.2	SMIM1	SMIM1-203	protein_coding	protein_coding
ENSG00000235169.11	ENST00000444870.7	SMIM1	SMIM1-201	protein_coding	protein_coding
ENSG00000130764.10	ENST00000378251.3	LRRC47	LRRC47-201	protein_coding	protein_coding
ENSG00000130764.10	ENST00000479239.1	LRRC47	LRRC47-203	protein_coding	nonsense_mediated_decay
ENSG00000272153.1	ENST00000607459.1	ENSG00000272153	ENST00000607459	lncRNA	lncRNA
ENSG00000116198.14	ENST00000676052.1	CEP104	CEP104-226	protein_coding	protein_coding
ENSG00000116198.14	ENST00000378230.8	CEP104	CEP104-202	protein_coding	protein_coding
ENSG00000116198.14	ENST00000674623.1	CEP104	CEP104-212	protein_coding	protein_coding
ENSG00000116198.14	ENST00000675200.1	CEP104	CEP104-216	protein_coding	nonsense_mediated_decay
ENSG00000116198.14	ENST00000674985.1	CEP104	CEP104-214	protein_coding	nonsense_mediated_decay
ENSG00000116198.14	ENST00000675677.1	CEP104	CEP104-221	protein_coding	protein_coding
ENSG00000116198.14	ENST00000675750.1	CEP104	CEP104-222	protein_coding	nonsense_mediated_decay
ENSG00000116198.14	ENST00000676009.1	CEP104	CEP104-224	protein_coding	nonsense_mediated_decay
ENSG00000116198.14	ENST00000675108.1	CEP104	CEP104-215	protein_coding	nonsense_mediated_decay
ENSG00000116198.14	ENST00000675666.1	CEP104	CEP104-220	protein_coding	protein_coding
ENSG00000116198.14	ENST00000674558.1	CEP104	CEP104-211	protein_coding	protein_coding
ENSG00000116198.14	ENST00000674544.1	CEP104	CEP104-210	protein_coding	protein_coding
ENSG00000116198.14	ENST00000675375.1	CEP104	CEP104-218	protein_coding	protein_coding
ENSG00000116198.14	ENST00000428079.6	CEP104	CEP104-203	protein_coding	protein_coding
ENSG00000116198.14	ENST00000461667.2	CEP104	CEP104-206	protein_coding	protein_coding
ENSG00000116198.14	ENST00000494653.5	CEP104	CEP104-208	protein_coding	protein_coding
ENSG00000116198.14	ENST00000378223.3	CEP104	CEP104-201	protein_coding	protein_coding
ENSG00000169598.17	ENST00000625756.2	DFFB	DFFB-211	protein_coding	protein_coding
ENSG00000169598.17	ENST00000338895.7	DFFB	DFFB-201	protein_coding	protein_coding
ENSG00000169598.17	ENST00000491998.5	DFFB	DFFB-210	protein_coding	nonsense_mediated_decay
ENSG00000169598.17	ENST00000468793.5	DFFB	DFFB-206	protein_coding	nonsense_mediated_decay
ENSG00000169598.17	ENST00000339350.7	DFFB	DFFB-202	protein_coding	nonsense_mediated_decay
ENSG00000169598.17	ENST00000477548.5	DFFB	DFFB-208	protein_coding	nonsense_mediated_decay
ENSG00000169598.17	ENST00000378209.8	DFFB	DFFB-204	protein_coding	protein_coding
ENSG00000169598.17	ENST00000378206.5	DFFB	DFFB-203	protein_coding	nonsense_mediated_decay
ENSG00000169598.17	ENST00000475969.5	DFFB	DFFB-207	protein_coding	nonsense_mediated_decay
ENSG00000169598.17	ENST00000461150.1	DFFB	DFFB-205	protein_coding	nonsense_mediated_decay
ENSG00000198912.12	ENST00000361605.4	C1orf174	C1orf174-201	protein_coding	protein_coding
ENSG00000198912.12	ENST00000680169.1	C1orf174	C1orf174-208	protein_coding	protein_coding
ENSG00000198912.12	ENST00000679946.1	C1orf174	C1orf174-206	protein_coding	nonsense_mediated_decay
ENSG00000198912.12	ENST00000681823.1	C1orf174	C1orf174-211	protein_coding	nonsense_mediated_decay
ENSG00000198912.12	ENST00000680279.1	C1orf174	C1orf174-209	protein_coding	nonsense_mediated_decay
ENSG00000198912.12	ENST00000680054.1	C1orf174	C1orf174-207	protein_coding	nonsense_mediated_decay
ENSG00000198912.12	ENST00000679703.1	C1orf174	C1orf174-204	protein_coding	nonsense_mediated_decay
ENSG00000198912.12	ENST00000680535.1	C1orf174	C1orf174-210	protein_coding	protein_coding
ENSG00000236423.8	ENST00000442673.2	LINC01134	LINC01134-203	lncRNA	lncRNA
ENSG00000236423.8	ENST00000439488.1	LINC01134	LINC01134-202	lncRNA	lncRNA
ENSG00000236423.8	ENST00000693306.1	LINC01134	LINC01134-206	lncRNA	lncRNA
ENSG00000233304.7	ENST00000412674.1	LINC01346	LINC01346-201	lncRNA	lncRNA
ENSG00000233304.7	ENST00000664502.1	LINC01346	LINC01346-204	lncRNA	lncRNA
ENSG00000226374.3	ENST00000635247.1	LINC01345	LINC01345-203	lncRNA	lncRNA
ENSG00000284668.2	ENST00000642026.2	LINC02780	LINC02780-203	lncRNA	lncRNA
ENSG00000284668.2	ENST00000641562.1	LINC02780	LINC02780-202	lncRNA	lncRNA
ENSG00000284668.2	ENST00000641078.1	LINC02780	LINC02780-201	lncRNA	lncRNA
ENSG00000284703.1	ENST00000642139.1	ENSG00000284703	ENST00000642139	lncRNA	lncRNA
ENSG00000235054.4	ENST00000423197.2	LINC01777	LINC01777-201	lncRNA	lncRNA
ENSG00000284694.1	ENST00000641472.1	ENSG00000284694	ENST00000641472	lncRNA	lncRNA
ENSG00000227169.2	ENST00000438791.2	ENSG00000227169	ENST00000438791	lncRNA	lncRNA
ENSG00000232596.3	ENST00000667354.1	LINC01646	LINC01646-208	lncRNA	lncRNA
ENSG00000232596.3	ENST00000659083.1	LINC01646	LINC01646-205	lncRNA	lncRNA
ENSG00000232596.3	ENST00000661628.1	LINC01646	LINC01646-206	lncRNA	lncRNA
ENSG00000232596.3	ENST00000420522.1	LINC01646	LINC01646-201	lncRNA	lncRNA
ENSG00000196581.11	ENST00000378191.5	AJAP1	AJAP1-202	protein_coding	protein_coding
ENSG00000196581.11	ENST00000378190.7	AJAP1	AJAP1-201	protein_coding	protein_coding
ENSG00000287586.1	ENST00000658045.1	ENSG00000287586	ENST00000658045	lncRNA	lncRNA
ENSG00000284739.1	ENST00000641254.1	ENSG00000284739	ENST00000641254	lncRNA	lncRNA
ENSG00000284674.1	ENST00000641403.1	LINC02781	LINC02781-201	lncRNA	lncRNA
ENSG00000231510.1	ENST00000443270.1	LINC02782	LINC02782-201	lncRNA	lncRNA
ENSG00000284616.1	ENST00000641871.1	ENSG00000284616	ENST00000641871	lncRNA	lncRNA
ENSG00000284692.2	ENST00000641860.1	ENSG00000284692	ENST00000641860	lncRNA	lncRNA
ENSG00000284692.2	ENST00000649109.1	ENSG00000284692	ENST00000649109	lncRNA	lncRNA
ENSG00000284666.1	ENST00000641583.1	ENSG00000284666	ENST00000641583	lncRNA	lncRNA
ENSG00000260972.1	ENST00000564261.1	ENSG00000260972	ENST00000564261	lncRNA	lncRNA
ENSG00000236948.2	ENST00000637702.1	ENSG00000236948	ENST00000637702	lncRNA	lncRNA
ENSG00000236948.2	ENST00000413887.1	ENSG00000236948	ENST00000413887	lncRNA	lncRNA
ENSG00000289893.1	ENST00000701409.1	ENSG00000289893	ENST00000701409	lncRNA	lncRNA
ENSG00000131697.18	ENST00000378156.9	NPHP4	NPHP4-201	protein_coding	protein_coding
ENSG00000131697.18	ENST00000489180.6	NPHP4	NPHP4-209	protein_coding	nonsense_mediated_decay
ENSG00000131697.18	ENST00000378169.7	NPHP4	NPHP4-203	protein_coding	nonsense_mediated_decay
ENSG00000131697.18	ENST00000622020.4	NPHP4	NPHP4-211	protein_coding	protein_coding
ENSG00000131697.18	ENST00000466897.1	NPHP4	NPHP4-205	protein_coding	nonsense_mediated_decay
ENSG00000069424.16	ENST00000378097.6	KCNAB2	KCNAB2-206	protein_coding	protein_coding
ENSG00000069424.16	ENST00000666163.1	KCNAB2	KCNAB2-242	protein_coding	protein_coding
ENSG00000069424.16	ENST00000671676.1	KCNAB2	KCNAB2-248	protein_coding	protein_coding
ENSG00000069424.16	ENST00000658691.1	KCNAB2	KCNAB2-232	protein_coding	nonsense_mediated_decay
ENSG00000069424.16	ENST00000653262.1	KCNAB2	KCNAB2-222	protein_coding	protein_coding
ENSG00000069424.16	ENST00000341524.6	KCNAB2	KCNAB2-202	protein_coding	protein_coding
ENSG00000069424.16	ENST00000462676.3	KCNAB2	KCNAB2-214	protein_coding	protein_coding
ENSG00000069424.16	ENST00000352527.6	KCNAB2	KCNAB2-203	protein_coding	protein_coding
ENSG00000069424.16	ENST00000663169.1	KCNAB2	KCNAB2-238	protein_coding	protein_coding
ENSG00000069424.16	ENST00000656198.1	KCNAB2	KCNAB2-228	protein_coding	protein_coding
ENSG00000069424.16	ENST00000602612.5	KCNAB2	KCNAB2-219	protein_coding	protein_coding
ENSG00000069424.16	ENST00000428161.7	KCNAB2	KCNAB2-209	protein_coding	protein_coding
ENSG00000069424.16	ENST00000656746.1	KCNAB2	KCNAB2-230	protein_coding	nonsense_mediated_decay
ENSG00000069424.16	ENST00000666299.1	KCNAB2	KCNAB2-243	protein_coding	protein_coding
ENSG00000069424.16	ENST00000652845.1	KCNAB2	KCNAB2-220	protein_coding	protein_coding
ENSG00000069424.16	ENST00000669250.1	KCNAB2	KCNAB2-246	protein_coding	protein_coding
ENSG00000069424.16	ENST00000164247.5	KCNAB2	KCNAB2-201	protein_coding	protein_coding
ENSG00000069424.16	ENST00000668559.1	KCNAB2	KCNAB2-244	protein_coding	protein_coding
ENSG00000069424.16	ENST00000378092.6	KCNAB2	KCNAB2-205	protein_coding	protein_coding
ENSG00000069424.16	ENST00000472700.7	KCNAB2	KCNAB2-215	protein_coding	protein_coding
ENSG00000069424.16	ENST00000378083.8	KCNAB2	KCNAB2-204	protein_coding	protein_coding
ENSG00000069424.16	ENST00000458166.6	KCNAB2	KCNAB2-212	protein_coding	protein_coding
ENSG00000069424.16	ENST00000662363.1	KCNAB2	KCNAB2-236	protein_coding	protein_coding
ENSG00000069424.16	ENST00000662815.1	KCNAB2	KCNAB2-237	protein_coding	nonsense_mediated_decay
ENSG00000069424.16	ENST00000671076.1	KCNAB2	KCNAB2-247	protein_coding	nonsense_mediated_decay
ENSG00000116254.18	ENST00000262450.8	CHD5	CHD5-201	protein_coding	protein_coding
ENSG00000116254.18	ENST00000462991.5	CHD5	CHD5-203	protein_coding	nonsense_mediated_decay
ENSG00000116254.18	ENST00000377999.5	CHD5	CHD5-202	protein_coding	nonsense_mediated_decay
ENSG00000116254.18	ENST00000496404.1	CHD5	CHD5-206	protein_coding	nonsense_mediated_decay
ENSG00000116254.18	ENST00000491020.1	CHD5	CHD5-205	protein_coding	nonsense_mediated_decay
ENSG00000285629.1	ENST00000484532.6	ENSG00000285629	ENST00000484532	protein_coding	nonsense_mediated_decay
ENSG00000116251.11	ENST00000234875.9	RPL22	RPL22-201	protein_coding	protein_coding
ENSG00000116251.11	ENST00000497965.5	RPL22	RPL22-207	protein_coding	protein_coding
ENSG00000226944.1	ENST00000455744.1	RNF207-AS1	RNF207-AS1-201	lncRNA	lncRNA
